"","macrophages","mast","B.naive","B.memory","plasma","T.CD4.naive","T.CD4.memory","T.CD8.naive","T.CD8.memory","NK","pDCs","mDCs","monocytes.C","monocytes.NC.I","neutrophils","Treg","endothelial.cells","fibroblasts"
"LAT",0.0169730136813346,0.0944538554621967,0.00813636781039428,0.00643564096865684,0.12429042977879,0.449695658415687,0.633522627784921,0.244758999954777,0.517906715331705,0.215870936279475,0.00274225065328175,0.0215233608523218,0.00683312540868925,0.0122099968642965,0.00239623531095943,0.669073670418313,0.00484976087570565,0.00515419422793385
"LAYN",0.00241773352424927,0.00345689293704623,1.75795535573408e-05,0.000208298281095616,3.14875022085199e-05,0.000239254515416405,0.000125553320760325,0.00208697532608631,8.75284868707918e-05,0.00102741562244744,5.23064980187811e-06,0.0501334487550353,0.000269539946075281,2.58445059236925e-05,1.94050820494982e-05,0.00356748867350458,0.119619953236453,0.0571812428866465
"LCK",0.00731217202831822,0.0211711159678428,0.0355657390111659,0.0223429879478557,0.0154076080624952,0.648879074629738,0.924343066443321,0.426130066182912,0.821575892409999,0.501937753260767,0.00257690746644814,0.00704100798663249,0.0035191130648674,0.014516085300566,0.00151966068346075,0.993863758411876,0.00122706732623313,0
"LCN10",0,0,0.138523872633911,0.129139818303633,2.3163391403175e-06,0.000224024286075883,4.07062576411303e-05,0.00683934313709873,4.31789169756181e-06,1.6347594537601e-06,1.71380294813108e-06,1.23598409561207e-06,2.34959228906114e-06,1.02724733860948e-06,1.54678152986404e-07,0.00549296578342244,0.0114901290609482,0
"LDB2",0.000418259314597429,0.00606132400322359,2.55982118471173e-07,7.41422689967702e-08,3.31846940239083e-07,3.83885675422285e-07,7.01852617517621e-08,1.97619951010381e-08,1.99591060137925e-06,0.00426558768253884,4.89807271257432e-08,1.77071454336697e-07,5.68528942026972e-08,6.27717903948296e-08,2.21597394340689e-08,4.46146604784117e-08,0.31988740398705,0.043965991749642
"LEF1",0.00175307766658933,0.0076602392089621,0.00481090245706755,0.00128390803198791,0.0777964739916328,1.11785201184281,0.693855610411034,0.815843668111485,0.17145113499784,0.0191548069916381,6.04774246525396e-05,3.76877364849782e-05,0.000105484400566717,0.000286578116827876,2.13672802074908e-05,1.25313827769641,0.187872049393597,0.266621576316602
"LEP",0.00415547323553622,0.00089840469698305,0.000260830222026642,0.000198662505212019,0.000123863026796342,0.000218182343159033,0.000404778303184725,0.000194781391845498,0.000271549655614802,0.000297300586778984,0.000128014625391787,0.000595109840699196,0.000435322705606485,8.35576370561025e-05,0.000423695511794214,0.000305573811772965,0,0
"LGALS12",0,0.166594613788697,0.000194338589745252,0.00119052226129465,0.00185256158363596,1.04458872104045e-06,1.43199733533404e-05,2.10562470714443e-05,2.81463239085404e-05,9.785123782249e-06,1.68240016990582e-06,0.0566463487945797,0.0866605305849645,0.0012102380942913,0.0040617087436521,1.86715829566532e-05,0,0
"LGALS2",0.0186752635969705,0.0010642262593565,0.0103174897064726,0.00718996659260034,0.00604861331841319,1.84513362090715e-07,2.79833457033899e-07,1.23951798527894e-07,2.17566383617166e-07,0.00117436929707552,4.44372646025364e-05,1.27111441031182,0.269562677903162,0.0440950362143921,1.10464113287025e-06,2.79833457033899e-07,0.00109817585127496,0
"LGALS9B",0,0,0.00336470373390917,0.00183728882899921,0.00150690869547327,3.12940077447514e-07,7.81433011828399e-05,2.10225888204276e-07,0.0013533425744955,0.223377341374084,0.00299164048612738,0.0130298451435293,0.000574154500886155,0.00861535842680327,0.000465418559541967,0.000518283273783993,0,0
"LGALS9C",0,0.0317304095614592,0.0160709128999174,0.00135349917792389,0.000242480162297854,1.37238144136524e-05,0.00440297740035653,1.75689588702648e-06,0.0147477853939579,1.89140309209702,0.000187267099295906,0.0075295544556919,0.00060046774179387,0.133719970086152,0.416449591314656,0.0649516319468207,0,0
"LGR6",0.00469727750760339,0.0225110537209177,0.00392194109233033,0.00103254665941967,4.87140507974967e-05,0.0110132044155884,0.00808380225960981,0.00102961099822134,0.147631795004442,0.410839197602589,0.00153511885696163,0.000154502024993674,7.19666310851897e-06,0.000829017644315637,1.99251930086471e-05,0.00129365584860011,0,0.0139038032658557
"LHCGR",0.00020622099784848,0.00467915082203035,7.64195060507819e-08,8.40140410093414e-08,8.39831345926379e-07,7.44492007208518e-08,1.12909856365221e-07,5.00132468659738e-08,8.77857472244247e-08,6.72274495055412e-08,1.23959407179795e-07,4.48128759944538e-07,1.43882124161402e-07,1.58861543745189e-07,5.60814084375279e-08,1.12909856365221e-07,0,0.00128341530646712
"LIF",0.0619294732463931,28.6904924422963,1.98017018114751e-06,4.47999760077653e-06,2.17615773031993e-05,1.9291159403691e-06,0.000477903400907408,7.62231549536528e-06,2.12511210747246e-05,0.00578600475230609,3.21201659700654e-06,8.20014181007752e-05,3.72825089546175e-06,4.11639525183853e-06,1.97648367497456e-05,0.014727019947526,0.0644955875852658,0.384162073222005
"LILRA1",0.000417327524864825,3.10409335117352e-05,0.00158350321927917,0.00135587569429809,0.00177200088460336,3.31827411317408e-07,3.1404965296184e-06,7.16898689563234e-07,9.21517476903814e-07,0.000162607793215818,0.00537141825938722,0.0833439710355816,0.0556912659136948,0.147295306848133,0.0124618080323582,7.35177641586096e-08,0,0
"LILRA2",0.0112065487985524,0.0177422917833712,0.00699999246488589,0.00555676785258767,0.00856122272215226,2.0344936382226e-05,0.000265441849239865,0.000116460671194556,0.000243664806373874,0.000948891238742108,0.0112021100950505,0.39327421761158,0.247178704298249,0.293651337593533,0.176429325120124,0.00026009105156816,0,0
"LILRA4",0.000835206079922678,0,0.00389854934350875,0.0100951659483579,0.00194908279174723,3.78236100929205e-07,5.02329679613321e-07,1.68020521049543e-07,6.46010254202047e-07,0.00209092861530517,2.84052624902807,0.0315904748028897,0.00203234211524127,0.00408658727008996,0.000458593813628804,4.56929411313041e-06,0,0
"LILRA5",0.00312652759581535,0,0.0134495851150131,0.0107367096966213,0.0198520892505598,0.000745204299271794,0.00108237008765856,0.000291023968361455,0.000274465308763701,0.00196207266573266,0.0856166413455931,0.47798560467993,0.504736924029843,0.909190396534616,0.142436574899843,0.000786931969759522,0,0
"LILRB1",0.0418751198427673,0.0248716519674144,0.0961346262729629,0.121388768044125,0.391051957588749,0.00176443377947594,0.00382046950874521,0.000923641330704959,0.036174634169253,0.0572492973453026,0.325456401733156,0.442724144360138,0.442224040469548,1.35227339400175,0.0277221812918463,0.00399905678912969,0.00517818147036163,0
"LILRB2",0.0727314339066997,0.014612148689947,0.0363927305836613,0.0410442292000041,0.0382103457662957,0.000267273437013887,0.000314273720257873,0.000204683532275116,0.000805474057470355,0.00351747166608119,0.114439432036712,1.06423588885686,1.01089736946866,2.56905557956442,0.341018235895884,0.000474565023528813,0.000137918455536203,0.000309635516996978
"LINGO2",0.000323222925957973,0.00645479939532495,1.19100839986475e-06,1.10801186080263e-06,2.95789569347404e-06,2.62210944212715e-07,5.43700006602896e-07,1.76147232702226e-07,5.02880523381412e-06,0.0259261159389639,4.36586462795416e-07,1.57831466471365e-06,2.23725364740697e-06,1.21568701600126e-05,8.74639269557739e-07,3.97669817295359e-07,0,0.00046607034603287
"LIX1",0,0.00125329418373563,0.0177765806533872,0.00277455659355691,0.000616884201163913,0.00023426451564402,0.000533370868174706,0.000264511715076194,0.000361005955129528,0.000470738880583304,0.000363185337812676,0.000836368104990391,0.000524329173650408,0.000456800502173033,0.000179196308968628,0.000496932325156885,0,0
"LRG1",0.169593719864024,0.335653028190421,0.036432860833097,0.017410648534304,0.041205985487918,0.008173112613734,0.0147259354329241,0.00610737285520912,0.011191999625927,0.00927584470572224,0.0108655979324034,0.462133960259838,0.269665435609239,0.0623395574364838,3.71366336535666,0.011421837925623,0.099819523158222,0.00977595299103833
"LRMP",0.00465234831406447,0.0159778968834991,0.116552425556163,0.160255181904404,0.372195879083984,0.0408093599109362,0.0452191152417753,0.0298324058019889,0.0475768876164367,0.0628104628285267,0.0892077073087918,0.385294143386799,0.088713828513314,0.195536960526282,0.126849296117262,0.0364932206579555,0.0227732266962439,0.000813274605646075
"LRP1B",0.00146721982011813,0.00523051186730088,1.12539727236058e-07,2.59939979106404e-07,1.23678358418124e-06,3.10523705453364e-07,1.66277500264927e-07,7.36523624838157e-08,1.29278302862692e-07,8.96297010051492e-07,0.000647851271090661,0.017139287120555,2.11889029961915e-07,3.35273030022986e-06,8.25886836324139e-08,1.66277500264927e-07,0.00058896723972944,0.00021012225885605
"LRRC32",0.00239845847007898,0.00310935336331954,3.78931507061104e-06,1.34741227479213e-06,1.21863196615989e-06,5.68914069527551e-07,1.51317653606321e-05,7.25714057446775e-08,1.34279616360842e-06,2.59609750785667e-06,1.79870514274388e-07,6.3236433289252e-05,9.83292608426664e-05,0.00304908988064808,8.13765732378746e-08,0.00893483096215677,0.961341269863577,0.39047042866274
"LRRN3",0.000535444992492821,0.00107685043950368,0.000894330659265974,0.000506999940859477,0.000116759899483006,0.123301431700463,0.0186807518081537,0.144628449168904,0.00607798993002962,0.000449737787237328,0.000721491231614315,0.00159035722236916,0.000193403352633974,0.000925397786296861,1.44824936158607e-05,0.0187433919274037,0.00185642947486099,0.0150946382646882
"LST1",0.179796372917939,0.0327374171793449,0.0143067550677693,0.00955356761319722,0.00873202379514619,0.00584859804918326,0.0105369546536951,0.00254638396448484,0.0048530124155943,0.00605401623870607,0.013950408714722,0.644098141708285,0.169693569325274,0.62579640979894,0.175303055838479,0.00893547609264484,0.00037050334857543,0.00117992165617034
"LTA",0.0010199458994932,0.00653887331807784,0.0211954744775752,0.0134910620421937,0.000425727675557637,0.03606146742248,0.0469044975757295,0.0202325672161533,0.0208371397352255,0.0119300761145985,0.0130673800396664,5.14409119187509e-05,2.20800349949454e-05,0.0114383992164633,1.35243662359124e-05,0.0589911525573978,0.000652557499053718,0
"LTB",0.0345012879708777,0.0436959605245156,0.555592804020682,0.661033456245023,0.0393502180711119,0.673904543865988,0.714811939066995,0.162951900941572,0.109105356799598,0.0172568772309171,0.382441897217156,0.0859341283748515,0.0168144853980068,0.113062099554901,0.209267261359033,1.07428741214008,0.00705147371414883,0
"LTC4S",0.00123012659881248,0.13000568699405,5.80262400050823e-07,1.53922423511063e-06,4.31734260920011e-06,2.82565882242554e-07,4.53102412953652e-05,3.04331513368292e-06,4.85352181774391e-06,2.99367005756268e-05,5.58506054578504e-06,0.00814821743155417,4.98741540675167e-05,1.71389423509795e-05,1.85197196816605e-05,5.04252655189844e-05,0.0133741432767749,0.0010503878382096
"LTF",0,0.0209059670276881,0.0167807373636103,0.00100163594994408,0.0546523152987846,1.05047701733108e-05,1.02137565453337e-06,2.88643153535526e-07,5.06640870212519e-07,2.59044963266212e-05,4.83906726021636e-05,1.81127835556291e-05,8.30391799329316e-07,3.96857557734446e-05,0.00309020045355495,6.51640496243676e-07,0.204842754089229,0.0062144147361523
"LTK",0,0,0.000427821476401782,0.0353323310137902,1.16227338278766,0.00122890756357968,0.00691115756357768,6.94326115148678e-07,0.00477128567088802,0.0029070937409569,0.431872465073677,0.0341689780654255,1.99749311569478e-06,3.31741635032263e-05,7.56646378669221e-06,0.0304363984211462,0.0140964702602844,0.00167103389967293
"LUM",0.00193977301709,0.00647546534419847,4.7767996972994e-08,1.20751641108178e-07,5.82876911273257e-06,2.13637486949286e-07,7.05772381398411e-08,3.12620788639472e-08,5.48727612149415e-08,4.20222632994883e-08,7.74840468479841e-08,1.76838276873921e-06,8.99372585167278e-08,2.03309196996708e-07,3.50551408524534e-08,7.05772381398411e-08,0.0076797703134047,7.37706897831268
"LY86",0.146004496976931,0.00463809693565674,0.0942084596359824,0.107226316895517,0.00890963701059145,0.00157987824943796,3.73751675206145e-06,0.000669174488222466,6.3923446789872e-06,0.00055247611669125,0.010613943667331,0.679227149434299,0.185089224818143,0.0944345257331623,0.000317530769742411,1.06581620702845e-05,0.00038532217409232,0
"LY9",0.011276894093432,0.0111633884917967,0.0854911292743714,0.0756846471938024,0.143987170824066,0.0723970717075496,0.0897012436476769,0.0475006382867921,0.0705158818948012,0.022433827916398,0.0801460947947754,0.0267866203444705,0.00141236302085751,0.00313959372259664,0.000252129467529928,0.0833104814168144,0.00355333903246308,0
"LYPD2",0,0,5.67932306199448e-07,6.06403178708689e-07,8.51897429765163e-07,7.55188325010723e-08,1.76173013659927e-07,5.07318006954561e-08,8.90469887713116e-08,6.81933244349972e-08,1.25740365472067e-07,5.47688021941328e-06,1.45949317510942e-07,0.0245601309524308,5.68871451837051e-08,1.14532062775753e-07,0,0
"LYZ",7.96859425944534,0.371254822364357,1.04731600580779,0.873995806336312,1.25459939479884,0.00740585944287159,0.01188858341167,0.00181822276446185,0.00130822880622531,0.0682224007323549,0.336202223933467,79.068660334657,46.3002230644357,5.54880870479004,0.850565717699132,0.0152573002435643,0.0214240975017152,0.0739440380523868
"MAFB",0.790695466758211,0.0296699777326736,0.00206881113768315,0.00115762404801975,0.00341065435600683,4.88685373317239e-07,1.67567825140749e-06,1.30180459536516e-06,3.2802816417027e-07,0.000151890449893426,2.24792502459713e-05,0.0579827045389356,0.110749115573668,0.25094039127668,0.00239734146397488,1.4609979242536e-07,0.034181891921919,0.2415418220653
"MAGEA11",0,0.00115839577655792,2.31113274937009e-07,2.54081204679056e-07,2.53987735307817e-06,2.25154538209197e-07,3.41469973123001e-07,1.51253598338458e-07,2.65487865367086e-07,2.03314007428461e-07,3.74886806171387e-07,1.35526268954709e-06,4.35138495893154e-07,4.80440316011751e-07,1.69605361731391e-07,3.41469973123001e-07,0,0
"MAL",0.00134205706574339,0,1.12199513273611e-05,0.000202573912943253,0.000358966343906552,0.280675583122287,0.201605343983352,0.111747745474024,0.0138112078942274,3.37145888076336e-05,0.0014510867904124,0.000248276106579374,1.7377651400241e-06,3.21627394975581e-05,4.49696317033815e-05,0.276427133841919,0,0.0285641971606668
"MAMDC2",0.000369342944106032,0,8.69437162501089e-08,1.65453036940088e-07,9.55489795885994e-07,8.47020677969287e-08,4.23027558847938e-06,7.57908275864192e-06,5.54781161505165e-07,6.37047038986157e-06,3.19737574746389e-05,5.93473608770371e-06,5.64125716689339e-06,1.03860690903741e-06,6.38047314629168e-08,1.36049306307081e-05,0.000143153237518268,0.0574017020338813
"MAN1A1",0.224262419698125,0.0818756808380175,0.0067899561581027,0.00748628382938855,0.748368469938158,0.00321611588309007,0.00929102628392872,0.00178302155226082,0.016139017146496,0.0226428836058759,0.0497154539496238,0.0855723018634813,0.0172322954306242,0.0266013585721935,0.0229065800314723,0.00792046495287822,0.268508185878592,0.44622303971172
"MAP4K1",0.00455401651070722,0.0369136201657473,0.185786295184748,0.34053514428277,0.601152148694036,0.131598854527901,0.357784427620713,0.109067157980616,0.326421553468094,0.175553444794515,0.482011445660043,1.42927629990204,0.0788506988301517,0.0779841458106496,0.0116616282427568,0.304389377267897,0.0050474708185356,0.000726291477176268
"MARCO",0.247406350898075,0.00356395185807102,7.5358913887957e-05,7.16720444237505e-06,2.67531153801936e-05,3.53980556154343e-08,1.07221249463124e-07,2.37795930235466e-08,8.18051921655282e-08,2.35482738147001e-07,3.6930718448972e-05,0.0182237931143001,0.0160167958180557,0.00985685809600744,7.59412140836514e-07,5.36847855510605e-08,0.000315854396925903,0.000874955431637677
"MBL2",0.000235413499253809,0,1.17054462120692e-07,1.28687280108814e-07,1.28639939656484e-06,1.14036475712153e-07,1.72948023194142e-07,7.66070603350365e-08,1.3446453600982e-07,1.02974663777437e-07,1.89873011251717e-07,3.24092757567169e-06,2.20389341973812e-07,2.43333849114373e-07,8.59018781836066e-08,1.72948023194142e-07,0,0
"MDGA2",0.00205678609340278,0.0248019413973276,4.36151661663391e-05,4.33109454607885e-06,1.55080092076799e-05,6.52940185169293e-06,1.89122896353598e-05,9.35614708143912e-07,4.63146008765099e-06,1.78935466857608e-06,0.0002873222177686,5.57142959547687e-05,0.000356750219182368,0.000151961255256906,2.47534768488628e-07,2.48664704641873e-06,0,0
"MDS2",0,0.000182657837391758,0.00485651205812377,0.0041510642811437,0.00297514773038931,0.0308856900524794,0.0113129929888991,0.0107893518706768,0.000347152201871606,0.000138182282031393,0.000191801492736316,0.000738516457984432,0.000175020681311526,0.000233929170375398,0.000111363076168303,0.0175235706141033,0,0
"MEFV",0.00830481032564188,0.019292490172649,0.00394967086100374,0.00305341166404227,0.00680779900142918,0.00211544954458215,0.00295775475471573,0.00160973952856211,0.00244766036659097,0.00189593881699919,0.00414872430303033,0.159301923348586,0.0602291092210025,0.0793670253257092,0.0673530434691881,0.00253940969553791,0,0
"MEOX1",0,0,2.23158672136205e-07,2.4533607715264e-07,2.4524582486931e-06,0.00436113027504667,0.00933455080153496,0.00328412701761674,0.00164663098998676,1.96316217390767e-07,3.61983715082535e-07,1.30861640153514e-06,4.20161624057849e-07,4.63904217492929e-07,1.6376777717106e-07,0.0370698465490087,0.0419277401925297,0.00357674026604567
